מספר חדר,ID,קטגוריה,סוג,משפחה,קומה
P1057,1498166,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498183,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498186,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498189,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498192,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498195,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1057,1498204,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498206,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498208,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498210,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498212,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498346,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1498380,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1057,1528523,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1528526,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1529463,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530124,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530126,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530226,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530237,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530245,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530274,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530284,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1530292,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1057,1535673,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1057,1535868,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1057,2248645,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1057,2248646,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1057,2248647,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1057,2248648,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1057,2248990,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1015,1439828,Electrical Equipment,100mmx46mm,M_Circuit Breaker Switchboard,P1
P1015,1439829,Electrical Equipment,100mmx46mm,M_Circuit Breaker Switchboard,P1
P1015,1439830,Electrical Equipment,400mmx250mmx600h,M_Transformer Switchboard,P1
P1015,1439831,Electrical Equipment,400mmx250mmx600h,M_Transformer Switchboard,P1
P1015,1511908,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1512060,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1512061,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1512071,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1512072,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1532769,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1015,1532817,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1015,1728095,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,2248828,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1015,2248830,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1015,2612732,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,2612790,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,2612823,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1015,1714989,Mechanical Equipment,AW 1200,AW 1200,P1
P1015,1714991,Mechanical Equipment,AW 1200,AW 1200,P1
P1093,1532046,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1093,1532121,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1093,1532165,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1093,1532229,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1093,1534640,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1093,1535329,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1093,2163800,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1093,2248653,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1093,2248654,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1093,2248655,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1093,3065505,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065608,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065617,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065625,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065633,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065643,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065651,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065659,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065667,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1093,3065675,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1041,1517104,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1041,1517112,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1041,1533500,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1041,1535981,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1041,1536131,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1041,3065859,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1041,3065868,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1053,1518457,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1053,1518532,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1053,2248774,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1129,2151095,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1129,2151154,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1003,1486915,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1486916,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1003,1486917,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1486935,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1486936,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1486937,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487096,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487097,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1003,1487098,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487108,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487109,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487110,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487194,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487195,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1003,1487196,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487206,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487207,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487208,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487218,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487219,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1003,1487220,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487230,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487231,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1487232,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1003,1527073,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527074,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527135,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527136,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527208,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527209,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527271,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1527272,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1003,1575649,Electrical Equipment,80mmx40mm,M_Circuit Breaker Switchboard,P1
P1003,2164717,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1003,2248767,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1003,2248770,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1003,2248831,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1141,928017,Electrical Equipment,Transformer  2500kVA,Electrical_Transformers_Simens-AG_Geafol_Transformer,P1
P1141,1522097,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1141,1522261,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1141,1522315,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1009,1519159,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,1519543,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,1519552,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,1519611,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1009,2154148,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1009,3070703,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1009,3070715,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1009,3070725,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1009,3070776,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3070784,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3070792,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3073212,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3073220,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3073230,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3073238,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1009,3138804,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,P1
P1009,3138806,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,P1
P1027,1521272,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1027,3070614,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1063,1513435,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1063,1513492,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1063,2228553,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1063,2248689,Electrical Fixtures,Normal x1 WP,Frame_Socket,P1
P1063,2251044,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1063,3071046,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1063,3071134,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1063,3139099,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,P1
P1063,3139101,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,P1
P1067,1533340,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1067,1533447,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1067,1536058,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1067,1575947,Electrical Equipment,80mmx40mm,M_Circuit Breaker Switchboard,P1
P1067,2248765,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1067,2248833,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1067,3056902,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056918,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056944,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056946,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1067,3056955,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056957,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056966,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056968,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1067,3056979,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1067,3056981,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1140,927952,Electrical Equipment,Transformer  2500kVA,Electrical_Transformers_Simens-AG_Geafol_Transformer,P1
P1140,1521890,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1140,1521951,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1140,1905911,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1028,1523412,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1028,1523489,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1028,1533237,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1028,2122065,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1028,3091448,Lighting Fixtures,Type 24h,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1028,3091474,Lighting Fixtures,Type 24h,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1151,927739,Electrical Equipment,Transformer  2500kVA,Electrical_Transformers_Simens-AG_Geafol_Transformer,P1
P1151,1483065,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1151,1483067,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1151,1906128,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1013,1518083,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1013,1518091,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1013,2248715,Electrical Fixtures,Type 1,Frame_Socket,P1
P1013,2248717,Electrical Fixtures,Type 1,Frame_Socket,P1
P1013,2248719,Electrical Fixtures,Type 1,Frame_Socket,P1
P1013,2248721,Electrical Fixtures,Type 1,Frame_Socket,P1
P1013,2248723,Electrical Fixtures,Type 1,Frame_Socket,P1
P1102,1535924,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1102,3065914,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1102,3065945,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1102,3065953,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1143,1513316,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1143,1513383,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1051,2250742,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1051,2250764,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1051,2250774,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1051,2257206,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1150,927440,Electrical Equipment,Transformer  2500kVA,Electrical_Transformers_Simens-AG_Geafol_Transformer,P1
P1150,1482960,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1150,1483032,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1150,1906148,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1136,2162914,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1106,3069779,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1106,3069781,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1106,3069816,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3069826,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3069834,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3069856,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3069992,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3070083,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3070174,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3070191,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3169987,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3169989,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1106,3170007,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1101,1482920,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1101,1482921,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1101,2164532,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1101,2248699,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1002,1486305,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486382,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486402,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486404,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486406,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486408,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486410,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486434,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486436,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486438,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486440,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486442,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486444,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486493,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486494,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486495,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486496,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486497,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486498,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486557,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486565,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486598,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486599,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486600,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486601,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486602,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486603,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486604,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486607,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486608,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486622,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486623,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486624,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486625,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486626,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486627,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486628,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486629,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486630,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486767,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486768,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486769,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486770,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486771,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486772,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486773,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486774,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486775,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486787,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486788,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486789,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486790,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486791,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486792,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486793,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486794,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486795,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486805,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486806,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486807,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486808,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486809,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486810,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486811,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486812,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486813,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486823,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486824,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486825,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486826,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486827,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486828,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486829,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486830,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486831,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486841,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486842,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486843,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486844,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486845,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486846,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486847,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486848,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486849,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486859,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486860,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486861,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486862,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486863,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486864,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486865,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486866,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486877,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486878,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486879,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486880,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486881,Lighting Fixtures,42W 4000K,סי לד 6600,P1
